,"AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})"
2010-08-01,3.233308057551776,3.132376400841163,2.8348430440676857,2.4061363752250076,2.111717135592503,2.2062244363238315,2.019227673936022,1.9254150955650182,2.0208788464488485,2.3330361510507807,2.5750476643089786,2.5195402509749583,3.247544597984991,3.1416401730419667,2.8352243383172997,2.3974259513531666,2.0945743509020813,2.1814942684135707,1.9877560787967534,1.8880104618498006,1.9783006968719856,2.2859935856310187,2.5241995176048704,2.4654961747771185,3.217010360289997,3.093974523000494,2.737914069308822,2.2703884718221405,1.9856341717055759,2.0949988277967226,1.9229021002645708,1.7978224111805698,1.9433152279738366,2.310585835047728,2.585182360683443,2.5532351749287456,3.2323432668626224,3.103933761834441,2.738944329882217,2.2626676519661104,1.9703986225844197,2.0735695892331427,1.8965270218543144,1.7676283514022952,1.9103099878531786,2.275661658809319,2.5491217115305944,2.516716604716148,3.225159208920886,3.1131754619208283,2.7863785566882537,2.3382624235235743,2.0486756536490396,2.150611632060277,1.9710648871002963,1.8616187533727944,1.9820970372113427,2.3218109930492545,2.580115012496211,2.5363877129518517,3.2399439324238064,3.122786967438204,2.787084334099758,2.330046801659639,2.03248648674325,2.1275319288233567,1.942141550325534,1.827819406626048,1.9443053423625825,2.280827622220169,2.5366606145677326,2.4911063897466335
2010-09-01,2.9775051792203278,2.641969107256602,2.172804438803424,1.8865647051440415,2.0039925947407236,1.8703121684191866,1.7605563103279802,1.8296242376685103,2.142671933846703,2.3412123747870788,2.2819256846439897,2.3544445287084343,2.9676320105045266,2.624987909365137,2.149323546521393,1.856931893868503,1.9686107533380912,1.8296339047541281,1.7150626961939828,1.7798087160719926,2.089029331807153,2.284230735123886,2.222080069458346,2.292192268332905,2.9867147470253936,2.6543364011761863,2.2087358597046154,1.9271830860459265,2.044632718884205,1.8814422307617367,1.778426271686559,1.934720202381656,2.289988820157745,2.5481774242759263,2.5018244097100024,2.6290802513019007,2.9853117945106487,2.65222752608275,2.206394471493315,1.9250467908886506,2.043223480644761,1.8812428574977236,1.7798907675172586,1.9382617326078417,2.2959684709316637,2.5568890636366044,2.5134826063000015,2.6438131647996452,2.982109963122861,2.6481527542163943,2.19077014925402,1.906873895594984,2.0243126568124645,1.8758771995904615,1.7694912910072695,1.8821722200250832,2.216330377002224,2.4446948995315023,2.391875047176996,2.4917623900051677,2.9764719025075874,2.6386077177239438,2.177859009007354,1.890989342378577,2.005917116991426,1.8554383811259259,1.7474767318556206,1.859035224339917,2.1924989013694085,2.4205598993802453,2.367781337879174,2.468002716566275
2010-10-01,2.9113843952395784,2.4631407600620565,2.238055578076489,2.3591362762793593,2.1991877375756212,2.0921658803492442,2.2191952010827594,2.5209333993195746,2.772033076713335,2.732578134757066,2.85795926121266,2.80447181373327,2.9116589846300562,2.4548754701590743,2.220440743949459,2.3328934372770433,2.165274993957318,2.051534497586031,2.172738219296247,2.4694793893839875,2.7163462335022843,2.673360709587495,2.795854242713144,2.7400658331269128,2.9444340865509733,2.514451218233483,2.2141866595822624,2.3472082180520943,2.1580833257423095,2.041290006658909,2.1360197277882738,2.4468423646638127,2.6640503563652955,2.632445643712019,2.764692960775775,2.712036275766884,2.9398053922463134,2.505201584249059,2.2029437118942083,2.335876618271556,2.1479219032989367,2.0331161572736716,2.1303718181886926,2.444065886407275,2.664350669963902,2.635920012126291,2.7713526242299125,2.7218230370886984,2.9279092408952754,2.4887959891477696,2.2261211188293752,2.353172247165727,2.178635531658965,2.066727943504077,2.1776074644355163,2.4838878819916936,2.718041716539315,2.6825118892345423,2.8113261109942176,2.758254044750077,2.9257321884381846,2.480038527204067,2.211692227921833,2.3343850277742995,2.1565984486281273,2.0423253274298507,2.1515550187424695,2.456772637895631,2.6903484517330933,2.654640360856893,2.7836034334715283,2.730944435107805
2010-11-01,2.846191719998792,2.521225017286757,2.6275942367241565,2.4746406535625036,2.3641008718959253,2.4449376609595315,2.716082118890668,2.899791718506434,2.8370307587075936,2.9505063687442443,2.8916827358583013,2.7764245884095917,2.8354780907325066,2.5007813966478563,2.598644252861137,2.4379038402359674,2.320131247826032,2.394275953748808,2.65929036030659,2.8374505704108586,2.769728783613393,2.8788294291333982,2.816205258050631,2.697702777100224,2.848111538477139,2.5771679693978773,2.696333452056049,2.5040107760333155,2.367877455708388,2.4689171439098683,2.7352236801511154,2.9623178010108737,2.9406761569118127,3.035510683796604,2.978037307066621,2.910932071232063,2.840321492852761,2.560060372907405,2.670885253371001,2.471964357824702,2.3310868143998507,2.429068627106495,2.6938011902970977,2.9205930743408266,2.8997196406717958,2.996205239073118,2.9410950978601123,2.8769125258534207,2.8471516292379655,2.549196493342317,2.661963844390103,2.4893257147979093,2.3659891638021566,2.4569274024346996,2.7256528995208913,2.931054759758654,2.8888534578097036,2.9930085262704247,2.934860021462461,2.8436783298208272,2.837899791792634,2.5304208847776306,2.634764753116069,2.4549340990303343,2.3256090311129416,2.4116722904276515,2.676545775301843,2.8790218223758424,2.8347242121425946,2.9375173341032585,2.8786501779553717,2.787307651476823
2010-12-01,3.4016926831870777,3.4662347391294586,3.2713563049999403,3.150384031975029,3.1747210762765614,3.3534302999412753,3.4513256215191794,3.3283070249555657,3.423732828477519,3.3559667237190696,3.2776610863198687,2.89910489592415,3.41145918256737,3.4647752614464715,3.2574623278565533,3.1255263079039377,3.140513655816029,3.3112621730775067,3.4023534425989204,3.2734851823489204,3.363850821711092,3.2916831655958965,3.209534241579341,2.8276186596666606,3.315337095504221,3.3005628948832655,2.976784588480974,2.8236653361825756,2.8696510547796503,3.0438516283306343,3.107711685772689,2.9717084527439472,3.054682038193716,2.9782320684375345,2.8958941142234367,2.5688040749203127,3.334033463484905,3.311048511760449,2.9756391242659377,2.812625960190207,2.8509964042124563,3.0196715910239753,3.0797153586348522,2.941243674595253,3.022774645970072,2.9456380135532547,2.8631498075445223,2.5362738689421667,3.358514889345649,3.3833988170063614,3.124070446740457,2.9870246840788024,3.0221860655281056,3.198640964135955,3.2795186536459346,3.150007738849757,3.239207433335618,3.1670993960783025,3.0867776002716525,2.733954485422231,3.372746323026137,3.38791188660346,3.1165507260612455,2.969076134047073,2.995755030014243,3.1654668820507417,3.2410344006168863,3.1073644284720867,3.1933127338405822,3.1186605895745756,3.036342024561932,2.6819462643044134
2011-01-01,4.143088856161145,3.9763555783188376,3.8442546214540365,3.8915150181396876,4.053692898075915,4.122938568097862,3.931821777327478,3.9822923622669997,3.9110733271018514,3.8350252468340003,3.4838417875080183,3.157232899214879,4.166713426507012,3.99667173778764,3.8564656469808676,3.895401520639654,4.049677927646937,4.111369558007859,3.9128770201125582,3.956032771684569,3.8775060682557903,3.794160093250676,3.435733227767861,3.102008589024661,4.16957307654319,4.0128696048320185,3.9368287449404273,4.0792916147974205,4.326289151695758,4.431918806254255,4.304348626121069,4.385005112998968,4.373211702706539,4.326568053154471,4.04211553049359,3.7498875208017495,4.19162339838849,4.021221306390072,3.9287947383411983,4.054924521333958,4.287674108918216,4.380849197460106,4.242600969213632,4.314134098886688,4.294618213784922,4.241490335031056,3.951651606603354,3.6550059626065905,4.156330966352168,3.9946125915754274,3.8905416831972324,3.985403316468554,4.189991024885837,4.277428687176059,4.1180852017242735,4.183648737632984,4.1421425149041955,4.080796649994236,3.762978659000804,3.4535602100083147,4.179168412447751,4.0089465220888565,3.892630192661034,3.975163020986806,4.168676018282576,4.246109377733983,4.077738994663095,4.135083435285629,4.0860621410203555,4.017825214140866,3.6936924171856074,3.3785072758156254
2011-02-01,4.120642647421357,3.9698975847960383,3.9990846511215725,4.1383452803878695,4.177745371536189,3.9548951565704074,3.988222341931282,3.9091339722827882,3.827800004832374,3.4697782179094894,3.142531040629367,3.013212943850841,4.126004324400464,3.9610575845413387,3.976073283678975,4.103375052374443,4.132765488625493,3.9013747727332686,3.9272365410684067,3.841472963118766,3.754063098184087,3.3904493936270583,3.058036661292198,2.9239632941976823,4.162876744900804,4.102335328893446,4.181052066295904,4.409729694812211,4.5370546240284275,4.410508254051058,4.494351146338238,4.4908969061786435,4.490615833909023,4.248775015797881,4.005586932136075,3.947069446337789,4.186836992282795,4.1214159578433,4.190870471792645,4.409622545269233,4.527764964902106,4.392827082993179,4.469119945063418,4.458897370202419,4.452582218838614,4.205384257653336,3.9574621300062898,3.894780769447302,4.14175969616108,4.036116456844742,4.090068358708738,4.27403748760004,4.357399997782308,4.182701705310733,4.24128674413476,4.200015439230715,4.159207919370698,3.8592766168536854,3.574058986382721,3.480141195094315,4.156420658341629,4.0412367711923185,4.08347187773581,4.256498798821838,4.3302652267637995,4.1471009278632245,4.198178243065913,4.1501851666605925,4.10332265851135,3.797916825640197,3.507749395649244,3.409372031822492
2011-03-01,3.795111013819404,3.837696231170107,3.9901530522407676,4.034243772584273,3.826449358263799,3.877501538595036,3.824569935007048,3.7545773103194597,3.3966205776535534,3.0600908965367672,2.92953843818469,3.0265363743386247,3.7758764042526693,3.811446015477658,3.9598798055068847,4.001009789861796,3.790402120266423,3.838205083015301,3.781237812178612,3.706265606293661,3.3423823920159124,2.999092676610782,2.8611401271757066,2.9503390416616906,3.8784679947511527,3.9670893534823435,4.208631451489825,4.337761102157091,4.229135600973845,4.344752094964856,4.354785197555069,4.3686549443290135,4.124947556599369,3.8695767713843714,3.784001615443701,3.928460833282037,3.8503273008836136,3.9361252656463717,4.1765710702422645,4.307424557791487,4.200552797965293,4.317640453130486,4.328185507530959,4.341406174788911,4.095791379878476,3.837329628948911,3.747646684822257,3.887216777824316,3.836789504285278,3.902392792326225,4.099392251865296,4.186002437370683,4.027792479618822,4.111126816779946,4.0896775662810585,4.061616127324236,3.7607840671264605,3.464833833960569,3.356770026814195,3.477498603810331,3.813101852568142,3.8737856405620144,4.068225437874575,4.154217173826642,3.995477459115858,4.077922768072893,4.054711659854786,4.023835890541286,3.719086885947194,3.418211152779847,3.3043934059989812,3.418777909743003
2011-04-01,4.638778399667344,4.8412839549868485,4.863359295336965,4.71919555284984,4.749738281997008,4.66835998298913,4.506396257838056,4.123670232566881,3.768488212775394,3.6476000835567852,3.740713521705293,3.4607143371256286,4.67136879546264,4.871258729130823,4.883521085311041,4.72843439894766,4.748422062721575,4.657286079838951,4.48649962333301,4.095920032290836,3.7338408246496253,3.606974392171049,3.694977166356665,3.4106762296243818,4.599162956051807,4.754527009734258,4.829045627894424,4.691922023859856,4.72357275163794,4.581803571632827,4.352399193184225,3.889253126926531,3.5479686798496366,3.365027181816681,3.3977012219837204,3.0623229315417824,4.661497707048262,4.830895531774387,4.913493936668372,4.781199092041839,4.816841916460662,4.678206617894863,4.4514153606103415,3.9904249738240694,3.650952986190301,3.4695414988443924,3.5035200713948917,3.16925983109734,4.618970677859576,4.797905482360554,4.846202461615694,4.705558788354848,4.736655516817474,4.625081777310978,4.42939772551114,4.006461679746706,3.658228446312515,3.5063136326867324,3.569207371844507,3.2615186343337057,4.666433251255451,4.851077130452604,4.898507510989707,4.754816745494749,4.782631989591118,4.667746348866907,4.468957491971676,4.043172503057453,3.6923969054199635,3.538257945507721,3.599248618875779,3.289968030360861
2011-05-01,4.6471147401221335,4.6771051716178365,4.544003543247746,4.566787709269131,4.496411877206383,4.35228022221256,4.030594258514259,3.7079632025115274,3.5920961039280423,3.6953652697809747,3.437334539578238,3.459981476894719,4.632457738992729,4.651586417883848,4.508573342040639,4.521634380994735,4.441743419726574,4.288453168044093,3.9581014810637307,3.627400361958033,3.5041302182314493,3.600708421185931,3.3367224828706648,3.3541564452642874,4.691628178744893,4.839244077178958,4.7640120004242865,4.8425360340087,4.869957302003119,4.830876640858487,4.606371348540068,4.369253915177896,4.313843960954955,4.45486355088132,4.288011747658847,4.338118722949704,4.676247520603458,4.8178805614910445,4.736040027676204,4.809278694488657,4.832255470488989,4.78966479010148,4.562436607399042,4.323308262892955,4.266500219180004,4.406651192992027,4.239380494422979,4.289447202449266,4.6693714594335125,4.758174624398397,4.654007771836016,4.7046618716389155,4.683184589604751,4.591578431535523,4.318482803527163,4.038608558844712,3.952970032441499,4.075114410331147,3.8626731436185424,3.899050099922212,4.654352629798094,4.734733489687446,4.622306684858421,4.6654565377416946,4.636999445107781,4.539058979072787,4.260269044231387,3.975354312425494,3.885315218705727,4.003679807088979,3.788051488646822,3.8218018238567772
