,"AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})"
2010-08-01,3.405791508221483,3.4472037338478008,3.3151743704253747,3.033671838979224,2.7881214550701974,2.921321687395075,2.69535954195524,2.4937217737329624,2.600488385180829,2.9083261775829143,2.997382745814402,2.943299481189294,3.426678455796868,3.4640273362033565,3.320800512020534,3.027435889281262,2.7712219030393146,2.8953389056571166,2.6617640270392213,2.4538273755640003,2.5554384147602547,2.8591196616435752,2.944893878382709,2.8882970134412793,3.311614883140886,3.3435087463098028,3.15232965107737,2.838219554433044,2.552916104973741,2.6988675758895653,2.481927842814978,2.321371202911475,2.4881659860584704,2.7587454844953836,2.9179265766102183,2.7887131413854345,3.3254203983333745,3.356384687658451,3.155819337115881,2.830078729757048,2.532879254236408,2.6679019318059924,2.4414666519939376,2.273100271655874,2.433841294115488,2.700099618065559,2.8565970883887917,2.726197905578484,3.358703195681184,3.3953562400788013,3.2337520107513726,2.9359456967061335,2.6705187800219687,2.81009463164232,2.588643692385109,2.407546488322218,2.5443271856196494,2.8335358310391485,2.95765466121231,2.866006311287364,3.376049427065121,3.4102060119309043,3.2383099245682074,2.928757309519155,2.6520505786378608,2.781620418731555,2.5516153395165797,2.363463823609937,2.4946398544378714,2.7796096398545678,2.9007454833857502,2.8072474595098815
2010-09-01,3.129936795340077,3.0186469769011417,2.7506277118034084,2.5608824307968443,2.7466484237374407,2.5296317671863258,2.301872836011277,2.4074571553857207,2.739076619396131,2.8450286502749247,2.7879766959600736,2.781898586586889,3.1136757894531875,2.9900206536056686,2.7059765548940398,2.499977312638254,2.6706350746796113,2.440502336010326,2.2019406237784174,2.2991207965777467,2.6246466668041806,2.726625086821072,2.6674658650477405,2.6608635361490642,3.1348417905615698,2.946954856820366,2.7074553163871866,2.4811983833271087,2.663523559923911,2.4409615717069126,2.263397448519828,2.455140783234332,2.744135201295144,2.9475593753772267,2.7977184662403105,2.7767567776055913,3.118907279118698,2.914459873004546,2.6582746105843773,2.416119933873808,2.583728780372803,2.348192013871388,2.1597319130453463,2.342844473947181,2.625525698384207,2.8249036941062857,2.6731599084168365,2.652264998366032,3.132389292950823,2.982800916860754,2.729041514095298,2.5210404070619763,2.705085991830676,2.485296669446619,2.282635142265552,2.4312989693100264,2.7416059103456374,2.8962940128260755,2.7928475811001925,2.77932768209624,3.1162915342859425,2.9522402633051077,2.6821255827392085,2.4580486232560315,2.627181927526207,2.3943471749408567,2.180836268411882,2.320982635262464,2.6250861825941936,2.7757643904636784,2.6703128867322885,2.6565642672575476
2010-10-01,3.0667430351727574,2.7778863485693015,2.558063989551234,2.7292243682612423,2.5454548708095355,2.3712264030524772,2.4521780261708876,2.7149489285897546,2.8397403264147427,2.781112640314307,2.7868728925092427,2.630798196924736,3.030842541885599,2.709803259111395,2.4653723459357972,2.6180288616095666,2.420777631774809,2.2371616802148497,2.3121310421167562,2.5717368447905797,2.695679268395797,2.638075096816411,2.6463404749559665,2.4939087946397014,2.9796119026199483,2.6858609030229554,2.440627687340306,2.606702039211275,2.358631151903029,2.21781875349297,2.350940119099372,2.5840028807520974,2.7551853229064824,2.612665628535167,2.6184062112037574,2.4620489433063333,2.97214101183827,2.6699177290277554,2.416590139192864,2.5757321107801374,2.321720420428562,2.1763858574033366,2.3065442974691606,2.5383014474837453,2.7098054704023853,2.56913150883589,2.578074006178811,2.4260719890954645,3.023177468896353,2.7318736257961285,2.4993458384457696,2.6679632037362584,2.452043011356282,2.294522578272723,2.40155907263513,2.649475904670926,2.7974628246606126,2.6968891344247368,2.7026395518565,2.5464235701155347,3.0014917768619345,2.689860494069576,2.4409812425643302,2.5968804861948516,2.371249026101686,2.206773768809093,2.3093376697929586,2.5550191461371625,2.702742369399091,2.6036033028261505,2.6122072405673893,2.459990391867583
2010-11-01,2.9772183839965503,2.8095843295862797,2.9707136725294885,2.8133648160201923,2.6417798595986235,2.748798050423879,2.97795392048325,3.1080718935792526,3.009241298679447,3.0893163853417946,2.8938865833986838,2.7208325385369654,2.9622874996259054,2.7743476337416713,2.9138419719063813,2.7379161699412164,2.5513994475784676,2.64693390295967,2.8676385667484054,2.991899281187351,2.8893843340115937,2.9675562908097426,2.771649894873505,2.5992316174592593,2.9509814015686024,2.756623293664335,2.9584699345633947,2.7185167253018263,2.502161451919736,2.6065777155812495,2.82902445548379,2.9898906085291905,2.8861821248204964,2.8779269289952687,2.769095095367247,2.6072707068568186,2.9472860620067105,2.7422345041199687,2.9319581006814457,2.680078945412919,2.4533712059949027,2.549143035592094,2.7648296724160253,2.9208514214356893,2.8141970587377236,2.804818375189646,2.6965665976294204,2.5368738284259083,2.9640998927825764,2.7831038116253075,2.9645918035464423,2.7659407706610093,2.57197065575918,2.6776878830025646,2.9034891879835203,3.048981251054221,2.9477117117499714,2.983621657168532,2.8314908393829654,2.664051622696892,2.954786780816308,2.75829106893082,2.922900036293914,2.7089975576770673,2.502385326786685,2.5980384692758824,2.816234119582216,2.95637535131152,2.8517906963746587,2.8861873329996937,2.7341082462514628,2.568052722942584
2010-12-01,3.458280687228079,3.5897953205122364,3.3805381700274757,3.2336212699490297,3.1723307279923483,3.2809092167315046,3.3571738218602527,3.186307680213712,3.1938624630564996,3.0235846970516813,2.881310101317722,2.534834099071143,3.4474053845449597,3.5594445894782205,3.3370944437192094,3.181866497552528,3.115665191297117,3.221555040754611,3.2965628253195747,3.125320510695701,3.133007984208998,2.9631320479835868,2.821383228606861,2.4754801782145917,3.415945963800468,3.5545567850233755,3.3357196454560594,3.098150115435132,3.183351724297873,3.44339443888262,3.527138269554077,3.392523401461169,3.3741519422584076,3.204721003636511,3.091717718446702,2.6564498855541387,3.4179475942326936,3.5537409240544853,3.336635671010821,3.1015151205003044,3.1886073096198024,3.44977297751401,3.5340015663116575,3.3993640584976226,3.3806159189589593,3.210603688634093,3.0969588871664815,2.6611206840580106,3.4371133255142747,3.5721760527678064,3.3581289077417673,3.165885692692081,3.17784122614511,3.3621518278070623,3.442156045707165,3.28941554083744,3.284007202657454,3.1141528503440963,2.986513909882212,2.5956419923126406,3.432676489388827,3.5565927567663533,3.336865057365015,3.141690809026416,3.15213625045846,3.3356640091343106,3.415282195815616,3.262342284596661,3.2568119515839786,3.08686786830884,2.959171057886671,2.568300431136301
2011-01-01,4.1844357073143685,3.9950359559152147,3.882671252349399,3.910168125416328,4.009449208697923,4.05149878549921,3.8232733690195886,3.7819842668376613,3.6278531547933732,3.510701194160904,3.1788787869770285,2.8966580563667574,4.205240682197716,4.013714550950311,3.900045805408515,3.927815252581938,4.028681513000463,4.072918135138954,3.8470170920031657,3.807887813791593,3.6555919066557325,3.539885162563634,3.2091174754475973,2.9276013333662925,4.235607323453718,3.9567569909075306,3.7275802717690723,3.7995777197139766,4.078182168487523,4.239584909260846,4.1434773158902045,4.085881356628318,3.8814064919215494,3.7624447306907407,3.360433154185454,2.8969409189352113,4.269651843660012,3.9982075066713807,3.77078528751264,3.8443965899167694,4.124503075006211,4.287187585616753,4.191760128438062,4.134186367967804,3.9291076611691476,3.8090473026333247,3.4056062291468847,2.940531859272825,4.210021515384043,3.9758964734113724,3.805125762059236,3.8548729225651517,4.043815688592723,4.145541847380028,3.9833753424548966,3.9339328117329893,3.7546298233574604,3.6365729624258223,3.269655970581242,2.8967994876509846,4.237446262928864,4.005961028810846,3.835415546460578,3.8861059212493534,4.076592294003336,4.180052860377853,4.019388610220614,3.971037090879699,3.79234978391244,3.67446623259848,3.307361852297241,2.9340665963195587
2011-02-01,4.080181419158444,3.910705442597047,3.9014344300401667,3.967131904899805,3.949596089715192,3.694287862649025,3.6708092412631466,3.513341143670543,3.397604626614099,3.0652002454140894,2.806573817102749,2.7028382644194635,4.090765808254334,3.9216864976295454,3.9168710616460416,3.9877617366306866,3.9751942840922094,3.724044386963803,3.7037267549933994,3.5483731144668824,3.4337695462238513,3.1016467319062055,2.8426197549454106,2.7379860474693576,3.9522059044482973,3.691237638792604,3.697213585701082,3.937300256528951,4.096706201535878,4.068009022301766,4.146524117818998,4.017487169600516,4.047230311644597,3.6429189485025852,3.2346272439970254,3.1177396840096776,3.9809923616643004,3.7444513303488134,3.7701621398349126,4.027823678594022,4.2012204188540805,4.183510490979976,4.270315566955261,4.147334836080884,4.181303906432679,3.7797809859281517,3.373188847471699,3.257223523868508,4.016193661803371,3.800971540694825,3.799324007870624,3.952216080714378,4.023151145625534,3.881148442475395,3.9086666795410725,3.7654141566355297,3.7224174691293483,3.3540595969583378,3.020600530549887,2.91028897421457,4.0358790849593165,3.833068913989179,3.8435166007404775,4.007792707612354,4.0882073514731445,3.95377743897189,3.98702116097433,3.8478539752738836,3.8075367263282645,3.4407138589171784,3.107904301208555,2.997604785668933
2011-03-01,3.762745460848377,3.772249319783775,3.8774504352838566,3.8919330114525033,3.6483943305721005,3.623147241783281,3.5054090784411844,3.37612473188776,2.998447925132801,2.6819668539055246,2.5634462787518806,2.617820031171434,3.7776386727509994,3.7998296465518444,3.9151885846505365,3.9388885517206496,3.703231175147374,3.6842325160410856,3.5709106172934715,3.4442210949785217,3.0674514004476463,2.7504168895018672,2.6301590327021622,2.68190910784406,3.733359645505583,3.795581203323934,3.989124117501884,4.138380332473228,4.009075739364106,4.042401659771638,3.9304317777645337,3.9468650901978504,3.5750312955841363,3.1973860189368786,3.127177377859924,3.2878524096273605,3.7409012725093156,3.8208080399048456,4.027431380798539,4.185825751539819,4.062002745040629,4.098169465435696,3.987062099808273,4.002998482921426,3.6298067966988867,3.250366429003069,3.1782716977391394,3.337245596635373,3.7480525531769806,3.7839152615538545,3.933287276392871,4.015156671962866,3.8287350349681035,3.832774450777459,3.7179204281028593,3.661494911042805,3.286739610358469,2.939676436421202,2.8453118283059027,2.9528362203993974,3.7592699726301575,3.8103188432283446,3.9713099827245384,4.062357151630234,3.8826169600940013,3.891200990738391,3.7789863585508727,3.723609788949974,3.348629098573266,3.000391659252468,2.904215365220651,3.0095773522397162
2011-04-01,4.630441682723766,4.820907238159431,4.914985192364463,4.846606540774421,4.878530761361408,4.792926460426124,4.7494715716885825,4.357410524733044,4.106108829418578,4.034741384230807,4.206296144897656,4.035687625847923,4.643619296952044,4.83214337598661,4.928332264292965,4.862718403529179,4.897729165632257,4.814668909853465,4.773012973615611,4.381857212555855,4.130611166963221,4.058568910938664,4.228897870259522,4.056713549204386,4.665430016756934,4.802091743882162,4.9543798263987116,4.87665073577762,5.030575107781946,4.972381373137635,4.941163121708191,4.512922043354794,4.1503930699518525,4.130286608715362,4.356952478222953,4.063040655708249,4.738234095200473,4.887385648461338,5.05087558279117,4.980605850425374,5.141792909987319,5.089220671896485,5.062317206030165,4.637020482878359,4.27631702020386,4.257169872520688,4.484224035347044,4.190408273426072,4.6479358497403505,4.811499491020797,4.934682509381588,4.861628638276021,4.954552934571676,4.88265391678188,4.845317346698387,4.435166284043919,4.128250949685215,4.082513996473085,4.2816243115603045,4.049364140778086,4.690926696076258,4.8597645122239745,4.9896039235420675,4.921662126977277,5.019761037809788,4.951944790874975,4.917665089822887,4.5094388477171075,4.20346409358354,4.157869391729676,4.356560952803283,4.123560911315229
2011-05-01,4.69042208875598,4.809636126196271,4.760788235383926,4.823612783149704,4.7766862996817006,4.710121503959511,4.337173767546623,4.047156303378374,3.9185694193015483,4.086836003483589,3.868480834576848,4.002894416002721,4.729193982932414,4.8383910733666875,4.771445637498868,4.818297543504025,4.757643726460386,4.679815497955232,4.297841316104194,4.000961514756854,3.867520860972041,4.032795224732392,3.8131348572324604,3.9477474660737584,4.61763048683095,4.7757166070863475,4.7113111683821645,4.859622640549296,4.778172591229985,4.76498281424288,4.36964546948847,3.9794971555898164,3.91866664211819,4.085493666086477,3.764982574609013,3.933288223586228,4.612831544476939,4.757469840744523,4.670381775121228,4.800045864392939,4.701850025024215,4.675042201303927,4.268692413159166,3.8702640890764717,3.8037430344026038,3.967402172602591,3.646101142434071,3.815828251587098,4.654026287793465,4.7926763666413095,4.7360497018830445,4.8416177118495005,4.777429445455843,4.737552159101195,4.353409618517546,4.0133267294840955,3.91861803070987,4.086164834785034,3.8167317045929305,3.9680913197944743,4.671012763704676,4.797930457055606,4.720913706310048,4.809171703948483,4.7297468757423,4.677428849629579,4.28326686463168,3.9356128019166636,3.835631947687322,4.000098698667492,3.729617999833266,3.881787858830428
