,"AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({1,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({2,13,25},{1})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({1,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({2,13,25},{2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({1,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})","AvGNAR({2,13,25},{1,2})"
2010-08-01,3.220788847276177,3.0876058935895236,2.858836628625184,2.485162125675341,2.2050825596210433,2.223416685343902,2.008119393426414,1.8205920892200045,1.8297911663961457,1.8765510282646742,1.9241497967510703,1.8539289116418731,3.2397706999065132,3.1058230893233394,2.8762128567881704,2.501509611478627,2.22039303764357,2.2376956788140085,2.0213855655960358,1.832873181832219,1.8411217963367068,1.886970822430455,1.9337018598661742,1.8626585665585473,3.2668745165471473,3.156438123593791,2.937883998123631,2.5635347291256103,2.294281042805228,2.354006104382514,2.1202794355226597,1.93912916639082,1.972606068599257,2.0362791157863707,2.099102620654927,2.0528839549624838,3.2647435269600487,3.1436831706049255,2.9157089845955824,2.533527678595704,2.2578781107914794,2.312462398044047,2.0746859441755157,1.8904311288961004,1.9216196797688647,1.9837064807120468,2.0455451122878237,1.9988541354595446,3.243831681911662,3.122022008591657,2.8983603133744076,2.5243484274004757,2.249681801213135,2.2887113948632076,2.064199414474537,1.879860627805412,1.9011986174977018,1.956415072025523,2.011626208702999,1.9534064333021786,3.252257113433281,3.1247531299641325,2.8959609206918766,2.517518645037166,2.2391355742175247,2.2750790384290274,2.0480357548857757,1.8616521553641594,1.8813707380527862,1.935338651571251,1.9896234860769992,1.9307563510090462
2010-09-01,2.9906308821709526,2.762141767280681,2.3898859136043518,2.127493536348913,2.1513770089136752,1.9382828891091652,1.75273714211698,1.747649423262441,1.7906244556083752,1.8242628144727837,1.7540589183133648,1.773552069248905,2.997966356099571,2.7683224117717327,2.395096651563105,2.1317197462093262,2.154684500732118,1.9407404992073511,1.7544152932178052,1.748618135384432,1.790952269568021,1.8240159754415861,1.7533007770923075,1.7723426585569095,3.0052826197142877,2.8288561706320343,2.4811264604500205,2.2227727183861075,2.2899037627156957,2.08436458459237,1.9274411809651735,1.9691725540375853,2.0321830141182686,2.114857291770399,2.0610581742571092,2.084928800134545,3.0041826098772506,2.8195022048465503,2.464351199441863,2.1997213523345653,2.2616221932856893,2.0517796232271763,1.891370276708983,1.9303346130970693,1.9912084039548272,2.0722969483134417,2.017391873344656,2.040572661187282,2.99795675094262,2.7954989689563576,2.4355061870271864,2.1751331273675105,2.220640385814685,2.0113237368507675,1.8400891615410766,1.8584109886500133,1.9114037348633215,1.9695600531215913,1.9075585462852371,1.9292404346917251,3.001074482988411,2.793912308309141,2.429723925502484,2.165720549271946,2.208153347008903,1.9962600612172636,1.8228927849633942,1.8394763742407507,1.8910803367614237,1.9481564618775138,1.8853463252184819,1.906457659872096
2010-10-01,2.9630016036451625,2.594473636692442,2.314858350128406,2.334313983252397,2.121567300686736,1.9368243245985937,1.9335828677910092,1.9688688799926364,2.020293027549329,1.9483988068142815,1.9565950528139833,1.832193966838761,2.9602073598171597,2.589135006172873,2.3074039128764454,2.325150292225902,2.1110460712947043,1.9252489458172821,1.9212141329906383,1.9559301174768002,2.006974658549799,1.934862391674273,1.9429768802474507,1.8186082354689421,3.0126399722031874,2.6631046626451824,2.4154100184667753,2.4885326613929415,2.2777611992386455,2.127485053616875,2.163974950255058,2.244478018762545,2.3222819082560915,2.276214158511998,2.2997081401974704,2.198117224615182,3.000038745092891,2.6430356523006284,2.389125548061348,2.457106461355701,2.2421371008037134,2.0884927008596943,2.1223416142850264,2.200839312522277,2.2771914832532025,2.2301524724730157,2.2530903776607376,2.1513004461061827,2.987820787924175,2.6287891496688123,2.3651341842975904,2.41142332232267,2.199664249962691,2.0321546891077342,2.0487789090230337,2.1066734493775905,2.1712874679027103,2.1123064826631395,2.128151596505727,2.0151555957269713,2.9801230524550255,2.6160853292367507,2.3482647304688964,2.391128376790802,2.176591586049209,2.006870823338488,2.0217778736378325,2.078384714999539,2.142083070901501,2.0825074320736445,2.0980336289540946,1.9849543407875625
2010-11-01,2.8322176283617213,2.532022976745122,2.5437274610305036,2.3308576178181477,2.14671571363634,2.1382751405472438,2.1658535761297806,2.2165102746653615,2.1259349680283357,2.129215649112767,2.003484524393836,1.910138314257976,2.827719425397774,2.5242231941597133,2.5332475056577297,2.3182251931292854,2.1323863970318846,2.122640886907072,2.1492504479831154,2.1992253000323765,2.1082122129172287,2.1112615912462016,1.9854728056924793,1.892213941159639,2.893911505320121,2.6794958495008196,2.772600690413263,2.5464178789091307,2.393473258648148,2.430584624397075,2.500560480407193,2.564190026550491,2.5221693281024913,2.5785503852752187,2.4933857152120535,2.4211834697305887,2.891111241768261,2.6648966804516854,2.7478071335592866,2.5131351407795264,2.3532133057095517,2.3846708918731334,2.4501476805516744,2.510282885157901,2.4656394431347777,2.52015132352443,2.4337665184709194,2.3609007306581185,2.8630645668409205,2.6057594131229713,2.658164075721883,2.438637748363639,2.270094486142244,2.2844298824721587,2.3332070282684865,2.390350150607926,2.3240521480654137,2.353883017193993,2.2484351198029446,2.1656608919942824,2.8594153335830175,2.5945599373056996,2.6405273196085077,2.415680166954406,2.242799851370718,2.2536558893901026,2.299699064267395,2.3547540925951385,2.2869258280260034,2.3157064573853154,2.2096196620816997,2.126557335908879
2010-12-01,3.263622567279864,3.253604115584172,3.0154709461511566,2.774778516555324,2.7439938460439137,2.725048423221986,2.7382665476587484,2.64806184665888,2.649177384472042,2.519702623219121,2.429162971889712,2.127644646422735,3.2566275337957573,3.241720609751655,2.999633071915192,2.7558342393514486,2.7226673681325217,2.7019541448535946,2.7139234687649356,2.6229062790042854,2.6235740890563064,2.4939545566718926,2.403519808606152,2.1023102238043303,3.3927514089106285,3.4577187860605694,3.2620052968193853,3.0946680512534477,3.1262546938475,3.145919374526192,3.1868484844800165,3.151866846702244,3.2052747010416858,3.1201856468918887,3.034878244724267,2.7395159801216082,3.378208194588853,3.4352308812620524,3.2324624014967327,3.05918738096496,3.085850480463621,3.101493682006492,3.139198998256313,3.10169689113379,3.1532026075357567,3.066753304772368,2.980558879455984,2.684721220831397,3.3281869880952466,3.355661450822371,3.1387381214852703,2.9347232839043857,2.9351242699457067,2.935483898874089,2.9625575160693827,2.899964346680562,2.927226042756864,2.8199441350555046,2.7320206083069896,2.4335803132721714,3.3174178641923056,3.338475745506854,3.116047736705962,2.9075108101582043,2.904258924298072,2.901723913430043,2.926561233510624,2.862301585069037,2.8883883482960315,2.7803539307221303,2.692039344031068,2.393515722317863
2011-01-01,3.931236535379984,3.687559649090447,3.4399271546622034,3.372872260510159,3.3368906198283277,3.320482599470864,3.188262853456403,3.1723035032114653,3.0384507366124844,2.944107117440462,2.6397830646029576,2.370318424894071,3.936288317781848,3.696428853882507,3.451739834713275,3.3869697963247916,3.3527151815487035,3.337564124064135,3.206206971055377,3.1907810835711587,3.0571887810710963,2.9628808307548895,2.658408959641338,2.3886483311573117,4.013174147633062,3.8227280918991013,3.6145528563743556,3.589188978104513,3.593003651920791,3.6064104509675796,3.5171815487561537,3.5449682038494585,3.446059366328292,3.374585039029112,3.088080326728177,2.823296788453862,4.0072423670360395,3.80228636569974,3.581796460803698,3.546157395948177,3.541500131361128,3.5480150769161667,3.4532756977549575,3.4767565057345515,3.374589402309409,3.300764976074081,3.012694698022211,2.7470206083599393,3.972205341506523,3.755143870494774,3.5272400055182795,3.4810306193073366,3.4649471358745596,3.463446525219222,3.3527222011062783,3.3586358535304615,3.242255051470389,3.1593460782347873,2.8639316956655674,2.5968076066739667,3.971765342408944,3.7493576097911236,3.5167681477584867,3.4665635961364845,3.447107656454916,3.4427896004901513,3.3297413344051674,3.333768794652855,3.215889091690253,3.1318229034144855,2.835551828831775,2.5678344697586257
2011-02-01,4.020598229785085,3.7471604076090497,3.6673340819596185,3.606403564580163,3.5739975803011625,3.420311119145547,3.38316205360687,3.2520823178971354,3.1585766378572284,2.8429367648373245,2.566098123537467,2.3651323437361302,4.023143561232131,3.753416714901496,3.676552106907495,3.617964920277929,3.5873752216224037,3.4350578088830033,3.398899705579099,3.2684926996167594,3.175393247970048,2.859937741913956,2.583100059533443,2.3819848907391132,4.070207110438942,3.830408927962324,3.7605338469428546,3.7726339976473127,3.7679643905556617,3.6455044795843237,3.652424951119803,3.5382415548810884,3.469006817884846,3.1823452794002165,2.901253638702272,2.7298635689057575,4.048852818578761,3.800586299875247,3.723237124012566,3.7289724328793157,3.718925972965765,3.5919802225524315,3.5952157897944517,3.4780656179671445,3.4065062004212625,3.1180923867008636,2.83575711012352,2.6635737978561034,4.045402670112013,3.7887846677856873,3.713933964451236,3.689518781113738,3.6709809854284123,3.5329077993649354,3.5177935023633364,3.395161936389112,3.313791727871037,3.0126410221187707,2.733675881119869,2.547497956320944,4.035998189905446,3.7770015073883716,3.69989461546003,3.6734686765786226,3.653150597294084,3.5135190157177174,3.497057747686775,3.373279158791952,3.290949724195656,2.98901506430741,2.7094285848284816,2.5227793442976085
2011-03-01,3.699732068747931,3.6351276542420217,3.596871202121701,3.561039967987112,3.419673191727087,3.3899943607592147,3.2579977902130834,3.158522653936671,2.8432874231711076,2.563091933318123,2.3778591497196273,2.3440103336720632,3.70625765586019,3.6461734542832427,3.6115375072393476,3.5785486991159217,3.4393610772698113,3.411297659762712,3.280439348800767,3.181700518159263,2.86686484595718,2.5867886108642053,2.4014435422854636,2.367292942410876,3.7881538388861133,3.766963106252421,3.74089257109823,3.735475166087472,3.637853715194595,3.679706440829424,3.592086070286122,3.503528814907685,3.2185015933615393,2.9776517040063593,2.8320569389141723,2.8244145728804937,3.7844619285687657,3.748306963566039,3.709653869223441,3.6936601090765375,3.5872448198467324,3.6218717600627834,3.528402181339453,3.435201535235237,3.146584579078114,2.903063128209217,2.755594443416175,2.7467686680660637,3.743942953817022,3.701045380247221,3.668881886609966,3.6482575670372914,3.5287634534608405,3.534850400794319,3.4250419302496025,3.331025734422178,3.0308945082663232,2.770371818662241,2.6049580443169,2.5842124532762782,3.7453597922144777,3.69724020892464,3.660595688231395,3.6361044040962294,3.5133029485582714,3.5165847099127476,3.40442076507011,3.308451026697251,3.0067247125176473,2.744925869536711,2.578518992850819,2.5570308052384694
2011-04-01,4.380761987305093,4.36385492134273,4.305068473548477,4.135315117357513,4.104408055741821,3.9364622180457096,3.799243179537063,3.4720938370800254,3.189020349753863,2.9975972177568537,2.9633365573931876,2.6451743304892665,4.37820010351641,4.362787830468575,4.305202529390551,4.136521119185349,4.106557183561455,3.939431779465051,3.8029174330874107,3.476364596266358,3.193787316977552,3.002768106932422,2.9688270515524704,2.650907912738458,4.465701632885479,4.510538253032049,4.545818964876728,4.410268107983851,4.4226528796900695,4.328767865249586,4.225478984351185,3.963384204839841,3.709708798802906,3.564902922181082,3.5680513489365993,3.290825154318071,4.4454770815601,4.4818366777049325,4.509463308603443,4.367986653104665,4.375834328494946,4.278593408446579,4.172941693358408,3.909315999327849,3.6548029708224754,3.509733772161868,3.51309120150427,3.236459101436189,4.423231810095285,4.43719658718739,4.425443719212603,4.272791612670681,4.263530467715945,4.1326150416476475,4.012361081944124,3.7177390209599337,3.4493645742783845,3.281250069968968,3.2656939531648934,2.9679997424036686,4.411838592538256,4.422312254086754,4.407332918996997,4.252253886145006,4.241195756028201,4.109012593955814,3.9879295632229095,3.6928402977971033,3.424295143900014,3.256250939547145,3.24095912652837,2.9436835070873237
2011-05-01,4.438125716371101,4.391665745950164,4.223901062762021,4.188450744455857,4.021144368351252,3.879902566019503,3.5606694677573074,3.2819750400643906,3.090222470589943,3.0530838799384648,2.728338578248437,2.630944990676197,4.442264986518624,4.396969651422473,4.230829852244928,4.197046220348328,4.031392933045853,3.8917336115795007,3.5739725485453264,3.2966125958030967,3.106039989701267,3.0699178836533356,2.7460228119749446,2.64931514428916,4.499289832517339,4.5173814559568495,4.378423701599033,4.385819615422751,4.2742771672855335,4.1544338038889395,3.8845597843662887,3.6186276910508237,3.462714804910734,3.4559689661234443,3.1654356082426935,3.0940323445022355,4.453764200530799,4.457715285362672,4.305946201256401,4.30364158757012,4.1848802412416175,4.059908360383028,3.7866501452848893,3.5187820706439568,3.362127883681931,3.355618799599085,3.0661155520696224,2.996378645435652,4.468707774444219,4.4545236009535065,4.301162382180526,4.287135179939304,4.147710767818393,4.017168184954222,3.722614626061798,3.4503013655576074,3.2764686377503387,3.2545264230309545,2.946887093245565,2.8624886675892163,4.448014593524711,4.427342468392571,4.268388026750665,4.250343903959224,4.108136587143735,3.9758209859812648,3.680311346915108,3.407697333223527,3.2340839366915985,3.21276834162621,2.9060691820222835,2.822846894862406
